"title","year","duration_mins","imdb_rating","metascore","pg_rating","user_reviews_clean","critic_reviews_clean","budget_clean","gross_world_clean","gross_us_clean","opening_weekend_clean","sentiment_score","Genre_Adventure","Genre_Family","Genre_Fantasy","Genre_Comedy","Genre_Biography","Genre_Drama","Genre_History","Genre_Animation","Genre_Action","Genre_SciFi","Genre_Music","Genre_Musical","Genre_Romance","Genre_Horror","Genre_Thriller","Genre_Crime","Genre_Documentary","Genre_News","Genre_TalkShow","Genre_Mystery","Genre_Short","Genre_GameShow","Genre_RealityTV","Genre_Western","Genre_Sport","Genre_War","Genre_FilmNoir","Genre_Adult"
"Άλιεν: Η αναγέννηση",1997,109,6.2,62,"NA",908,205,7.5e+07,161376069,47795658,16474092,25,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alien: Covenant",2017,122,6.4,65,"NA",2400,463,9.7e+07,240892187,74262031,36160621,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Άλιεν: Ρωμύλος",2024,119,7.1,64,"NA",2200,354,8e+07,350865342,105313091,42003361,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Προμηθέας",2012,124,7,64,"NA",2900,548,1.3e+08,403354469,126477084,51050101,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Καζαμπλάνκα",1942,102,8.5,100,"PG",1600,218,950000,4741583,4219709,181494,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Ψυχώ II: Η επιστροφή",1983,113,6.6,54,"R",320,106,5e+06,34725614,34725000,8310244,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Λεόν",1994,110,8.5,64,"R",1500,140,1.6e+07,20330788,19501238,5306558,-2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Η ζωή είναι ωραία",1997,116,8.6,58,"NA",1600,115,1.5e+10,230099013,57563264,118920,19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το ωτοστόπ του τρόμου",1986,97,7.2,32,"R",342,97,6e+06,5844868,5844868,2134214,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Mad Max: Ο δρόμος της οργής",2015,120,8.1,90,"R",2400,835,1.5e+08,380456026,154280290,45428128,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σπάρτακος",1960,184,7.9,87,"NA",411,101,1.2e+07,1857687,1830650,92162,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το χρήμα της οργής",1956,84,7.9,91,"NA",487,149,320000,380,NA,NA,-7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Ran",1985,160,8.2,97,"R",387,185,11500000,4425002,4314927,3567,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Τα καλά παιδιά",1990,145,8.7,92,"NA",1800,153,2.5e+07,47076791,46909721,6368901,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Καμιά πατρίδα για τους μελλοθάνατους",2007,122,8.2,92,"NA",2300,474,2.5e+07,171635732,74283625,1202000,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ο νονός, μέρος 2ο",1974,202,9,90,"R",1500,163,1.3e+07,48203923,47834595,171417,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kill Bill: Vol. 1",2003,111,8.2,69,"R",2500,214,3e+07,180908413,70099045,22200000,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Συνήθεις ύποπτοι",1995,106,8.5,76,"R",1600,153,6e+06,23342724,23341568,645363,-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Οι μισητοί οκτώ",2015,168,7.8,68,"NA",1700,588,4.4e+07,161217616,54117416,4610676,-8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Η αρπαχτή",2000,104,8.2,55,"NA",1000,113,6e+06,83558617,30328156,27932,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Jurassic World: Κυριαρχία",2022,147,5.6,38,"NA",2800,363,1.85e+08,1001978080,376851080,145075625,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jurassic World: Αναγέννηση",2025,133,5.8,50,"NA",2400,298,1.8e+08,869146189,339640400,92016065,-16,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kong: Η νήσος του κρανίου",2017,118,6.7,62,"PG-13",1100,605,1.85e+08,568652812,168052812,61025472,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Γκοτζίλα",2014,123,6.4,62,"PG-13",1800,672,1.6e+08,524978362,200676069,93188384,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Κινγκ Κονγκ",2005,187,7.2,81,"NA",2800,254,2.07e+08,556907510,218080025,50130145,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μυστικό παράθυρο",2004,96,6.5,46,"NA",650,81,4e+07,92913171,48022900,18237568,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Γκοτζίλα II: Ο βασιλιάς των τεράτων",2019,132,6,48,"NA",2300,387,1.7e+08,387300138,110500138,47776293,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aquaman",2018,143,6.8,55,"NA",4400,482,1.6e+08,1152028393,335104314,67873522,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το τραγούδι της αγάπης",1944,113,7.5,94,"NA",228,116,1700000,505151,415008,225684,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι πειρατές της Καραϊβικής: Το σεντούκι του νεκρού",2006,151,7.4,53,"NA",2000,327,2.25e+08,1066179747,423315812,135634554,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι πειρατές της Καραϊβικής: Στο τέλος του κόσμου",2007,169,7.1,50,"NA",1400,180,3e+08,961691209,309420425,114732820,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι πειρατές της Καραϊβικής: Σε άγνωστα νερά",2011,137,6.6,45,"NA",686,386,2.5e+08,1046721266,241071802,90151958,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι πειρατές της Καραϊβικής: Η εκδίκηση του Σαλαζάρ",2017,129,6.5,39,"NA",797,430,2.3e+08,795922298,172558876,62983253,-6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο άρχοντας των δαχτυλιδιών: Οι δύο πύργοι",2002,179,8.8,87,"NA",2800,188,9.4e+07,944124208,350104956,62007528,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Γκοτζίλα vs. Κονγκ",2021,113,6.3,59,"NA",2200,388,2e+08,470116094,100916094,31625971,-6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επιστροφή στο μέλλον 2",1989,108,7.8,57,"PG",564,119,4e+07,332861197,119361197,27835125,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επιστροφή στο μέλλον 3",1990,118,7.5,55,"PG",461,102,4e+07,245077583,88277583,19089645,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο εξορκιστής",1973,122,8.1,83,"NA",1600,275,1.1e+07,430872776,233005644,8175666,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rocky, τα χρυσά γάντια",1976,120,8.1,70,"PG",904,151,960000,117253345,117235147,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Τα σαγόνια του καρχαρία Νο 2",1978,116,5.8,51,"NA",431,90,2e+07,187884007,81766007,9866023,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Batman",2022,176,7.8,72,"NA",8300,555,1.85e+08,772775278,369801546,134008624,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Α.Ι.: Τεχνητή νοημοσύνη",2001,146,7.2,65,"NA",2200,121,1e+08,235926635,78616689,29352630,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το πορφυρό χρώμα",1985,154,7.7,78,"PG-13",296,87,1.5e+07,98468102,98467863,1710333,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η μονομαχία",1971,90,7.6,81,"PG",496,120,450000,2544,NA,NA,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η άβυσσος",1989,140,7.5,62,"PG-13",571,100,7e+07,90520202,54981151,9319797,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Επαφή",1997,150,7.5,62,"NA",836,93,9e+07,171120329,100920329,20584908,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Για πάντα",1989,122,6.4,50,"PG",149,41,3.1e+07,74134790,43858790,3713480,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο πόλεμος των κόσμων",2005,117,6.6,73,"NA",3000,194,1.32e+08,603873504,234280354,64878725,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Minority Report",2002,145,7.6,80,"NA",1500,258,1.02e+08,358372926,132072926,35677125,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Η αυτοκρατορία του ήλιου",1987,153,7.7,62,"PG",408,70,3.5e+07,22239121,22238696,1314509,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Και τώρα κάτι τελείως διαφορετικό",1971,88,7.5,NA,"NA",97,30,1e+05,6979,NA,NA,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μια απίθανη... απίθανη πτήση",1980,88,7.7,78,"NA",673,144,3500000,83455874,83453539,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μπότες, σπιρούνια και καυτές σέλες",1974,93,7.7,73,"NA",529,122,2600000,119626832,119616663,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ένα ψάρι που το έλεγαν Γουάντα",1988,108,7.5,80,"NA",309,122,7500000,62493712,62493712,115418,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Υπέροχοι ληστές και τα κουλουβάχατα της ιστορίας",1981,116,6.9,79,"NA",241,174,5e+06,42368025,42365581,6507356,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fargo",1996,98,8.1,88,"R",1200,152,7e+06,60611975,24611975,730265,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Δύο καπνισμένες κάννες",1998,107,8.1,67,"R",681,117,960000,3753929,3753929,143321,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Million Dollar Baby",2004,132,8.1,86,"NA",1400,226,3e+07,216763646,100492203,179953,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Belfast",2021,98,7.2,75,"NA",618,297,1.1e+07,49158709,9250870,1779410,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Side Story",2021,156,7.1,85,"NA",853,332,1e+08,76016171,38530322,10574618,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Ιούδας και ο μαύρος Μεσσίας",2021,126,7.4,84,"R",413,289,2.6e+07,7478009,5478009,2027076,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Η εξουσία του σκύλου",2021,126,6.8,89,"NA",1700,347,3.5e+07,271009,NA,NA,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Μιναρί",2020,115,7.4,89,"PG-13",492,312,2e+06,15288578,3110580,193460,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η μέθοδος των Γουίλιαμς",2021,144,7.5,76,"NA",631,280,5e+07,39529285,15129285,5406033,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Η χώρα των νομάδων",2020,107,7.3,87,"R",1100,390,5e+06,39458207,3700000,503000,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ήχος από μέταλλο",2019,120,7.7,82,"R",637,287,5400000,516520,NA,NA,-3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CODA",2021,111,8,72,"PG-13",763,268,1e+07,1905058,NA,NA,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T2 Trainspotting",2017,117,7.1,67,"R",352,406,1.8e+07,41681746,2402004,170575,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Φωτιά και πάγος",1983,81,6.5,45,"NA",112,62,1200000,760883,760883,263238,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο άρχοντας των δαχτυλιδιών: Ο πόλεμος των Ροχίριμ",2024,134,6.3,54,"NA",329,138,3e+07,20758572,9158572,4552109,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Χόμπιτ: Η μάχη των πέντε στρατών",2014,144,7.4,59,"R",996,414,2.5e+08,962749443,255138261,54724334,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hobbit: Ένα αναπάντεχο ταξίδι",2012,169,7.8,58,"PG-13",1500,372,1.8e+08,1017453991,303030651,84617303,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Χόμπιτ: Η ερημιά του Νοσφιστή",2013,161,7.8,66,"PG-13",1000,538,2.25e+08,959079095,258387334,73645197,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Βαρύ μέταλλο",1981,86,6.6,51,"R",228,92,9300000,547563,546545,204660,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doctor Strange",2016,115,7.5,72,"NA",1200,495,1.65e+08,677796833,232641920,85058311,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Captain America",2011,124,6.9,66,"NA",1100,536,1.4e+08,370569774,176654505,65058524,22,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η 7η πύλη της Κολάσεως",1981,87,6.5,38,"R",341,215,4e+05,123843,123843,18148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thor",2011,115,7,57,"NA",1100,562,1.5e+08,449326618,181030624,65723338,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο ατσαλένιος άνθρωπος 2",2010,124,6.9,57,"NA",1100,491,2e+08,623933331,312433331,128122480,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thor 2: Σκοτεινός κόσμος",2013,112,6.7,54,"NA",955,522,1.7e+08,644783140,206362140,85737841,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Φύλακες του Γαλαξία 2",2017,136,7.6,67,"PG-13",1200,587,2e+08,863764214,389813101,146510104,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ant-Man",2015,117,7.2,64,"NA",899,615,1.3e+08,519311965,180202163,57225526,8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O Shang-Chi και ο θρύλος των δέκα δαχτυλιδιών",2021,132,7.3,71,"PG-13",2500,344,2e+08,432243292,224543292,75388688,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thor: Love and Thunder",2022,118,6.1,57,"NA",4300,363,2.5e+08,760928081,343256830,144165107,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Φύλακες του Γαλαξία 3",2023,150,7.9,64,"NA",1600,348,2.5e+08,845555777,358995815,118414021,-4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Ant-Man και η Σφήκα",2018,118,7,70,"NA",1100,395,1.62e+08,622674139,216648740,75812205,51,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Greatest Showman",2017,105,7.5,48,"NA",2100,341,8.4e+07,471871490,174340174,8805843,11,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Όνειρα και φιλοδοξίες",2005,135,6.8,53,"PG-13",772,80,4e+07,31670620,29077547,10016021,-16,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ιστορία γάμου",2019,137,7.9,94,"R",1400,371,18600000,333686,NA,NA,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ανάμεσα στο μίσος και τον έρωτα",1996,108,5.7,NA,"R",20,11,8e+06,35599803,34767836,9310414,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Άλφι",2004,103,6.2,49,"NA",170,100,6e+07,35060882,13399812,6218335,-9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μόνο χίλιες λέξεις",2012,91,5.9,26,"PG-13",143,72,4e+07,22044277,18450127,6176280,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οκτώ τρελές νύχτες",2002,76,5.3,23,"PG-13",197,69,3.4e+07,23833131,23586598,9434175,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ακόμα 48 ώρες",1990,95,5.9,23,"NA",107,40,4.5e+07,153518974,80818974,19475559,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Σικάγο",2002,113,7.2,81,"NA",1100,216,4.5e+07,306777683,170687518,2074929,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Heart Eyes",2025,97,6,61,"R",353,154,1.8e+07,33129099,30415738,8305156,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Death of a Unicorn",2025,107,5.8,51,"R",400,176,1.5e+07,16423464,12899252,5787425,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drop",2025,95,6.1,65,"PG-13",382,202,1.1e+07,28744167,16600805,7397015,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Lisa Frankenstein",2024,101,6.1,47,"PG-13",270,164,1.3e+07,9927714,9774285,3695785,16,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μαζί",2025,102,6.7,75,"R",398,214,3500000,32273159,21273159,6763357,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνα πλάσματα",2025,98,6.4,65,"NA",231,167,4e+06,9207791,2738137,1563961,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Opus",2025,104,5.7,42,"R",123,104,1e+07,2196593,1993397,1033117,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clown in a Cornfield",2025,96,5.6,55,"R",233,149,1e+06,13850731,7251799,3648991,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Η παρουσία",2024,84,6.1,77,"NA",411,197,2e+06,11069405,6900044,3328004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η συμμορία των 8",2018,110,6.3,61,"NA",1100,364,7e+07,297795726,140295726,41607378,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ο γάμος είναι της μόδας",2002,108,6.2,45,"PG-13",465,66,3e+07,180622424,127223418,35648740,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brother",2000,114,7.1,47,"NA",144,53,1e+07,15250594,450594,60029,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Newsies: The Broadway Musical",2017,149,8.2,NA,"PG",33,2,2e+06,2827489,2827489,1333538,-4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι άθλιοι",2012,158,7.5,63,"PG-13",1100,513,6.1e+07,442757529,149260140,27281735,12,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Μπαμπούλας",2023,98,5.9,55,"PG-13",346,204,3.5e+07,67307243,43244282,12356486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Τα ταρώ του θανάτου",2024,92,4.8,36,"PG-13",387,123,8e+06,49371152,18771004,6503012,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Άκου τη μαμά",2023,88,5.9,50,"NA",340,153,1.3e+07,10091821,NA,NA,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Άσπιλη",2024,89,5.8,57,"NA",365,214,9e+06,34853031,15671307,5338921,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Άμπιγκεϊλ",2024,109,6.5,62,"R",591,253,2.8e+07,42791449,25867515,10297110,-5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Κλείδωσες; Οι άγνωστοι",2024,91,4.7,43,"R",407,144,8500000,48166448,35202562,11825058,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η λεωφόρος της δύσεως",1950,110,8.4,94,"NA",807,235,1752000,335830,299645,169067,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Η ταχυδρομική άμαξα",1939,96,7.8,93,"NA",503,101,392000,15894,NA,NA,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Κινγκ Κονγκ",1933,100,7.9,92,"NA",619,211,670000,2763,NA,NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι δύο ληστές",1969,110,8,66,"NA",532,96,6e+06,102315881,102308889,NA,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Οι ασυγχώρητοι",1992,130,8.2,85,"R",803,113,14400000,159167799,101167799,15018007,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Η μεγάλη απόδραση",1963,172,8.2,86,"NA",490,99,4e+06,232707,NA,NA,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Λος Άντζελες: Εμπιστευτικό",1997,138,8.2,91,"R",955,158,3.5e+07,126216940,64616940,5211198,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Τηλεφωνήσατε ασφάλεια αμέσου δράσεως",1954,105,8.2,75,"PG",475,81,1400000,45313,24845,12562,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
